2.700000000000000000e+01 & 2.800000000000000000e+01 & 2.800000000000000000e+01 & 2.900000000000000000e+01 & 2.800000000000000000e+01 & 2.900000000000000000e+01
8.987394957983193544e-01 & 8.995798319327731329e-01 & 8.983193277310924652e-01 & 8.802521008403362268e-01 & 8.836134453781513409e-01 & 8.844537815126051195e-01
